0	5944	0.149334602	0.003686999	0	0	0	0
1	5945	0.149002266	0.003454590	0	0	0	0
2	5946	0.146373307	0.000000000	0	0	0	0
3	5947	0.150000000	0.000000000	0	0	0	0
4	5948	0.150000000	0.003912825	0	0	0	0
5	5949	0.146745817	0.007374856	0	0	0	0
6	5950	0.146253970	0.006168903	0	0	0	0
7	5951	0.146672349	0.005225042	0	0	0	0
8	5952	0.150000000	0.008357977	0	0	0	0
9	5953	0.144673440	0.009326060	0	0	0	0
10	5954	0.144162313	0.008588698	0	0	0	0
11	5955	0.150000000	0.008630048	0	0	0	0
12	5956	0.145492902	0.010677623	0	0	0	0
13	5957	0.150000000	0.009231455	0	0	0	0
14	5958	0.145269188	0.011936029	0	0	0	0
15	5959	0.150000000	0.012629423	0	0	0	0
16	5960	0.148186937	0.014835574	0	0	0	0
17	5961	0.148186937	0.013909187	0	0	0	0
18	5962	0.145570310	0.014515327	0	0	0	0
19	5963	0.145264186	0.014858687	0	0	0	0
20	5964	0.144761262	0.012629806	0	0	0	0
21	5965	0.150000000	0.013345177	0	0	0	0
22	5966	0.148186937	0.017008373	0	0	0	0
23	5967	0.150000000	0.017017221	0	0	0	0
24	5968	0.148186937	0.018687362	0	0	0	0
25	5969	0.150000000	0.019400243	0	0	0	0
26	5970	0.148682764	0.022193715	0	0	0	0
27	5971	0.147735079	0.020942362	0	0	0	0
28	5972	0.148186937	0.020541029	0	0	0	0
29	5973	0.150000000	0.022516397	0	0	0	0
30	5974	0.146906977	0.025450369	0	0	0	0
31	5975	0.146456658	0.025195478	0	0	0	0
32	5976	0.146539453	0.022842506	0	0	0	0
33	5977	0.150000000	0.024587346	0	0	0	0
34	5978	0.149675781	0.029120980	0	0	0	0
35	5979	0.147016677	0.026039969	0	0	0	0
36	5980	0.150000000	0.029078800	0	0	0	0
37	5981	0.148451672	0.032044317	0	0	0	0
38	5982	0.148108767	0.029877738	0	0	0	0
39	5983	0.150000000	0.032433121	0	0	0	0
40	5984	0.147496976	0.034382881	0	0	0	0
41	5985	0.150000000	0.034852368	0	0	0	0
42	5986	0.148019160	0.037697805	0	0	0	0
43	5987	0.146612078	0.034546433	0	0	0	0
44	5988	0.150000000	0.037507161	0	0	0	0
45	5989	0.149595583	0.042973948	0	0	0	0
46	5990	0.149595583	0.040105633	0	0	0	0
47	5991	0.147242750	0.038512711	0	0	0	0
48	5992	0.150000000	0.042913327	0	0	0	0
49	5993	0.148837270	0.048632835	0	0	0	0
50	5994	0.149595583	0.048667981	0	0	0	0
51	5995	0.150000000	0.049869725	0	0	0	0
52	5996	0.146934293	0.052420843	0	0	0	0
53	5997	0.144935423	0.050801276	0	0	0	0
54	5998	0.145610491	0.048483285	0	0	0	0
55	5999	0.150000000	0.050683586	0	0	0	0
56	6000	0.147254624	0.053586249	0	0	0	0
57	6001	0.146939317	0.053039650	0	0	0	0
58	6002	0.150000000	0.054300686	0	0	0	0
59	6003	0.148867113	0.056365049	0	0	0	0
60	6004	0.147659818	0.055450444	0	0	0	0
61	6005	0.150000000	0.056414110	0	0	0	0
62	6006	0.147968902	0.059010498	0	0	0	0
63	6007	0.147767019	0.058759105	0	0	0	0
64	6008	0.150000000	0.057593953	0	0	0	0
65	6009	0.147999224	0.059062807	0	0	0	0
66	6010	0.150000000	0.059158249	0	0	0	0
67	6011	0.147972132	0.060605962	0	0	0	0
68	6012	0.150000000	0.060994285	0	0	0	0
69	6013	0.147654625	0.062944674	0	0	0	0
70	6014	0.146985616	0.061904498	0	0	0	0
71	6015	0.150000000	0.062748087	0	0	0	0
72	6016	0.147499660	0.064727159	0	0	0	0
73	6017	0.150000000	0.064528024	0	0	0	0
