0	5771	0.148289584	0.002247560	0	0	0	0
1	5772	0.146671311	0.002864615	0	0	0	0
2	5773	0.146507145	0.002582999	0	0	0	0
3	5774	0.145243926	0.000165980	0	0	0	0
4	5775	0.145290357	0.000000000	0	0	0	0
5	5776	0.150000000	0.000000000	0	0	0	0
6	5777	0.150000000	0.001297913	0	0	0	0
7	5778	0.148150676	0.004760134	0	0	0	0
8	5779	0.147469172	0.005513398	0	0	0	0
9	5780	0.146089666	0.005373965	0	0	0	0
10	5781	0.150000000	0.001714138	0	0	0	0
11	5782	0.150000000	0.005200145	0	0	0	0
12	5783	0.150000000	0.008088191	0	0	0	0
13	5784	0.147773206	0.010533141	0	0	0	0
14	5785	0.144567911	0.008498200	0	0	0	0
15	5786	0.145715708	0.005375829	0	0	0	0
16	5787	0.150000000	0.010125660	0	0	0	0
17	5788	0.145991488	0.013343855	0	0	0	0
18	5789	0.150000000	0.014791808	0	0	0	0
19	5790	0.148011009	0.016276411	0	0	0	0
20	5791	0.146377783	0.016173421	0	0	0	0
21	5792	0.145456073	0.015269132	0	0	0	0
22	5793	0.145021170	0.015254943	0	0	0	0
23	5794	0.144691138	0.014785489	0	0	0	0
24	5795	0.150000000	0.015644257	0	0	0	0
25	5796	0.148724382	0.018655974	0	0	0	0
26	5797	0.150000000	0.017810252	0	0	0	0
27	5798	0.148654630	0.018846481	0	0	0	0
28	5799	0.150000000	0.019802183	0	0	0	0
29	5800	0.146504648	0.021059963	0	0	0	0
30	5801	0.146064079	0.020442458	0	0	0	0
31	5802	0.146859187	0.020426290	0	0	0	0
32	5803	0.146859187	0.019799633	0	0	0	0
33	5804	0.150000000	0.022706252	0	0	0	0
34	5805	0.147491595	0.025255555	0	0	0	0
35	5806	0.146884385	0.025228615	0	0	0	0
36	5807	0.145644707	0.024426717	0	0	0	0
37	5808	0.150000000	0.023580978	0	0	0	0
38	5809	0.147984344	0.026563320	0	0	0	0
39	5810	0.150000000	0.027502564	0	0	0	0
40	5811	0.146510930	0.029355786	0	0	0	0
41	5812	0.150000000	0.028832502	0	0	0	0
42	5813	0.147931412	0.032058599	0	0	0	0
43	5814	0.146530104	0.031621770	0	0	0	0
44	5815	0.145213100	0.030374155	0	0	0	0
45	5816	0.145089419	0.030005681	0	0	0	0
46	5817	0.145094945	0.029995792	0	0	0	0
47	5818	0.150000000	0.029559086	0	0	0	0
48	5819	0.149487053	0.032892131	0	0	0	0
49	5820	0.150000000	0.033066552	0	0	0	0
50	5821	0.148879387	0.036278859	0	0	0	0
51	5822	0.146597547	0.036015144	0	0	0	0
52	5823	0.146771669	0.034777295	0	0	0	0
53	5824	0.150000000	0.035772813	0	0	0	0
54	5825	0.149468407	0.040211627	0	0	0	0
55	5826	0.148757921	0.038917199	0	0	0	0
56	5827	0.150000000	0.040352968	0	0	0	0
57	5828	0.148577503	0.043290192	0	0	0	0
58	5829	0.148140284	0.042823845	0	0	0	0
59	5830	0.147637808	0.041125005	0	0	0	0
60	5831	0.150000000	0.043077615	0	0	0	0
61	5832	0.148396655	0.045765550	0	0	0	0
62	5833	0.148067597	0.045670499	0	0	0	0
