0	4998	0.148452401	0.005230613	0	0	0	0
1	4999	0.146922239	0.000804234	0	0	0	0
2	5000	0.146964228	0.000000000	0	0	0	0
3	5001	0.150000000	0.000000000	0	0	0	0
4	5002	0.150000000	0.005325680	0	0	0	0
5	5003	0.147006874	0.011025999	0	0	0	0
6	5004	0.147006874	0.005804551	0	0	0	0
7	5005	0.150000000	0.011611852	0	0	0	0
8	5006	0.146599045	0.016352585	0	0	0	0
9	5007	0.146078397	0.016365208	0	0	0	0
10	5008	0.147006874	0.015600028	0	0	0	0
11	5009	0.150000000	0.012209365	0	0	0	0
12	5010	0.150000000	0.017665523	0	0	0	0
13	5011	0.149718269	0.024247707	0	0	0	0
14	5012	0.149718269	0.017962253	0	0	0	0
15	5013	0.145687557	0.021284056	0	0	0	0
16	5014	0.145505719	0.016837165	0	0	0	0
17	5015	0.145660922	0.016709259	0	0	0	0
18	5016	0.150000000	0.024201907	0	0	0	0
19	5017	0.148904552	0.030689335	0	0	0	0
20	5018	0.147630853	0.029554443	0	0	0	0
21	5019	0.147630853	0.029480897	0	0	0	0
22	5020	0.147514856	0.029451088	0	0	0	0
23	5021	0.145538387	0.027690012	0	0	0	0
24	5022	0.145794546	0.027090804	0	0	0	0
25	5023	0.149718269	0.028099132	0	0	0	0
26	5024	0.150000000	0.030691173	0	0	0	0
27	5025	0.148615622	0.033586589	0	0	0	0
28	5026	0.150000000	0.034076397	0	0	0	0
29	5027	0.147495010	0.037490704	0	0	0	0
30	5028	0.147630853	0.037511848	0	0	0	0
31	5029	0.147630853	0.033438595	0	0	0	0
32	5030	0.150000000	0.039262221	0	0	0	0
33	5031	0.149835535	0.040716364	0	0	0	0
34	5032	0.147355556	0.041716144	0	0	0	0
35	5033	0.147355556	0.040803217	0	0	0	0
36	5034	0.143906474	0.040266369	0	0	0	0
37	5035	0.143537609	0.036874737	0	0	0	0
38	5036	0.145085244	0.037115625	0	0	0	0
39	5037	0.150000000	0.040639052	0	0	0	0
40	5038	0.148850363	0.046396971	0	0	0	0
41	5039	0.150000000	0.046035450	0	0	0	0
